slide_id,x,y,patch_size,clases
126504,17458,18048,256,Mitosis
126504,17714,17024,256,Mitosis
126504,17714,17280,256,Mitosis
126504,17970,16512,256,AreaTubular
126504,17970,16768,256,AreaTubular
126504,17970,17024,256,AreaTubular
126504,18226,16512,256,AreaTubular
126504,18226,16768,256,AreaTubular
126504,18226,17024,256,AreaTubular
126504,18226,18560,256,Mitosis
126504,18482,16512,256,AreaTubular
126504,18482,16768,256,AreaTubular
126504,18482,17024,256,AreaTubular
126504,18482,18304,256,Mitosis
126504,18482,18560,256,Mitosis
126504,18482,21120,256,Mitosis
126504,18738,16512,256,AreaTubular
126504,18738,16768,256,AreaTubular
126504,18738,17024,256,AreaTubular
126504,18994,16512,256,AreaTubular
126504,18994,16768,256,AreaTubular
126504,18994,17024,256,AreaTubular
126504,18994,21376,256,Mitosis
126504,18994,21632,256,Mitosis
126504,19250,16512,256,AreaTubular
126504,19250,16768,256,AreaTubular
126504,19250,17024,256,AreaTubular
126504,19250,21376,256,Mitosis
126504,19250,21632,256,Mitosis
126504,19762,21632,256,Mitosis
126504,19762,21888,256,Mitosis
126504,19762,24192,256,Mitosis
126504,20018,21632,256,Mitosis
126504,20018,23424,256,AreaSolida
126504,20018,23680,256,AreaSolida
126504,20018,23936,256,AreaSolida
126504,20018,24192,256,AreaSolida
126504,20274,21632,256,Mitosis
126504,20274,23424,256,AreaSolida
126504,20274,23680,256,AreaSolida
126504,20274,23936,256,AreaSolida
126504,20274,24192,256,AreaSolida
126504,20530,23424,256,AreaSolida
126504,20530,23680,256,AreaSolida
126504,20530,23936,256,AreaSolida
126504,20530,24192,256,AreaSolida
126504,20786,23424,256,AreaSolida
126504,20786,23680,256,AreaSolida
126504,20786,23936,256,AreaSolida
126504,20786,24192,256,AreaSolida
126504,21042,23424,256,AreaSolida
126504,21042,23680,256,AreaSolida
126504,21042,23936,256,AreaSolida
126504,21042,24192,256,AreaSolida
126504,21421,10880,256,AreaTubular
126504,21421,11136,256,AreaTubular
126504,21677,10880,256,AreaTubular
126504,21677,11136,256,AreaTubular
126504,21933,10880,256,AreaTubular
126504,21933,11136,256,AreaTubular
126504,21933,11392,256,AreaTubular
126504,22189,11136,256,AreaTubular
126504,22189,11392,256,AreaTubular
126504,22445,9856,256,AreaTubular
126504,22445,10112,256,AreaTubular
126504,22445,10368,256,AreaTubular
126504,22445,11136,256,AreaTubular
126504,22445,11392,256,AreaTubular
126504,22701,9856,256,AreaTubular
126504,22701,10112,256,AreaTubular
126504,22701,10368,256,AreaTubular
126504,22701,11136,256,AreaTubular
126504,22701,11392,256,AreaTubular
126504,22957,9856,256,AreaTubular
126504,22957,10112,256,AreaTubular
126504,22957,10368,256,AreaTubular
126504,23213,9856,256,AreaTubular
126504,23213,10112,256,AreaTubular
126504,23213,10368,256,AreaTubular
126504,23213,17280,256,Mitosis|Nucleos alto grado
126504,23469,17280,256,Nucleos alto grado
126504,23469,18048,256,Mitosis
126504,24493,21376,256,Mitosis
126504,24749,21120,256,Mitosis
126504,24749,21376,256,Mitosis|Nucleos alto grado
126504,24749,21632,256,Nucleos alto grado
126504,25005,20864,256,Nucleos alto grado
126504,25773,20608,256,Nucleos alto grado
126504,25773,21120,256,Mitosis
126504,26029,19840,256,Nucleos alto grado
126504,26285,21632,256,Mitosis
126504,26285,21888,256,Mitosis
126504,27368,8192,256,Stroma
126504,27368,8448,256,Stroma
126504,27624,8192,256,Tumor
126504,27624,8448,256,Tumor
126504,27624,8704,256,Tumor
126504,27624,9216,256,Tumor
126504,27624,9472,256,Tumor
126504,27624,9728,256,Tumor
126504,27880,8192,256,Tumor
126504,27880,8448,256,Tumor
126504,27880,8704,256,Tumor
126504,27880,9216,256,Tumor
126504,27880,9472,256,Tumor
126504,27880,9728,256,Tumor
126504,28136,8192,256,Tumor
126504,28136,8448,256,Tumor
126504,28136,8704,256,Tumor
126504,28136,8960,256,Tumor
126504,28136,9216,256,Tumor
126504,28136,9472,256,AreaSolida|Tumor
126504,28136,9728,256,AreaSolida|Tumor
126504,28136,9984,256,AreaSolida
126504,28392,8704,256,Tumor
126504,28392,8960,256,Tumor
126504,28392,9472,256,AreaSolida
126504,28392,9728,256,AreaSolida
126504,28392,9984,256,AreaSolida
126504,28648,9472,256,AreaSolida
126504,28648,9728,256,(sin clase)|AreaSolida|Mitosis
126504,28648,9984,256,(sin clase)|AreaSolida
126504,28648,10240,256,AreaSolida
126504,28904,9728,256,AreaSolida
126504,28904,9984,256,AreaSolida
126504,28904,10240,256,AreaSolida
126504,29160,9728,256,AreaSolida
126504,29160,9984,256,AreaSolida
126504,29160,10240,256,AreaSolida
126504,33444,2752,256,Permeaciones vasculares
126504,33700,2752,256,Permeaciones vasculares
126504,40158,6144,256,Mitosis
126504,40414,6144,256,Mitosis
126504,40414,6400,256,CDIS_solido
126504,40414,6656,256,CDIS_solido
126504,40414,6912,256,AreaSolida|CDIS_solido
126504,40414,7168,256,AreaSolida
126504,40414,7424,256,AreaSolida
126504,40670,6144,256,Mitosis
126504,40670,6400,256,CDIS_solido
126504,40670,6656,256,CDIS_solido
126504,40670,6912,256,AreaSolida|CDIS_solido
126504,40670,7168,256,AreaSolida
126504,40670,7424,256,AreaSolida
126504,40926,6912,256,AreaSolida
126504,40926,7168,256,AreaSolida
126504,40926,7424,256,AreaSolida
126504,41438,6912,256,Nucleos alto grado
