slide_id,x,y,patch_size,clases
128194,14772,20416,256,Tumor
128194,14772,20672,256,Tumor
128194,15028,20416,256,Tumor
128194,15028,20672,256,Tumor
128194,15284,20416,256,Mitosis
128194,15284,20672,256,Tumor
128194,15284,20928,256,Tumor
128194,18543,16384,256,Mitosis
128194,18799,16128,256,Mitosis|Nucleos alto grado
128194,18799,16384,256,Mitosis
128194,19055,15616,256,AreaSolida
128194,19055,15872,256,AreaSolida
128194,19055,16384,256,Mitosis
128194,19311,15616,256,AreaSolida
128194,19311,15872,256,AreaSolida
128194,19567,15872,256,AreaSolida
128194,19567,16128,256,AreaSolida
128194,19823,16896,256,Tumor
128194,19823,19200,256,Tumor
128194,19823,19456,256,Tumor
128194,20079,16896,256,Tumor
128194,20079,17408,256,Tumor
128194,20079,17664,256,Tumor
128194,20079,19200,256,Tumor
128194,20079,19456,256,Tumor
128194,20335,16640,256,Mitosis
128194,20335,17408,256,Tumor
128194,20335,17664,256,Tumor
128194,20335,19200,256,Tumor
128194,20335,19456,256,Tumor
128194,20591,17408,256,Tumor
128194,20591,17664,256,Tumor
128194,22383,20992,256,Stroma
128194,22383,21248,256,Stroma
128194,22383,21504,256,Stroma
128194,22383,21760,256,Stroma
128194,22383,22016,256,Stroma
128194,22639,20992,256,Stroma
128194,22639,21248,256,Stroma
128194,22639,21504,256,Stroma
128194,22639,21760,256,Stroma
128194,22639,22016,256,Stroma
128194,22895,20992,256,Stroma
128194,22895,21248,256,Stroma
128194,22895,21504,256,Stroma
128194,22895,21760,256,Stroma
128194,22895,22016,256,Stroma
128194,23151,20992,256,Stroma
128194,23151,21248,256,Stroma
128194,23151,21504,256,Stroma
128194,23151,21760,256,Stroma
128194,23151,22016,256,Stroma
128194,23407,20992,256,Stroma
128194,23407,21248,256,Stroma
128194,23407,21504,256,Stroma
128194,23407,21760,256,Stroma
128194,23407,22016,256,Stroma
128194,23663,20992,256,Stroma
128194,23663,21248,256,Stroma
128194,23663,21504,256,Stroma
128194,23663,21760,256,Stroma
128194,23663,22016,256,Stroma
128194,23663,26112,256,AreaSolida
128194,23663,26368,256,AreaSolida
128194,23919,20992,256,Stroma
128194,23919,21248,256,Stroma
128194,23919,21504,256,Stroma
128194,23919,21760,256,Stroma
128194,23919,22016,256,Stroma
128194,23919,26112,256,AreaSolida
128194,23919,26368,256,AreaSolida
128194,24175,26112,256,AreaSolida
128194,24175,26368,256,AreaSolida
128194,24175,26624,256,AreaSolida
128194,24175,26880,256,AreaSolida
128194,24431,26112,256,AreaSolida
128194,24431,26368,256,AreaSolida
128194,24431,26624,256,AreaSolida
128194,24431,26880,256,AreaSolida
128194,24687,26112,256,AreaSolida
128194,24687,26368,256,AreaSolida
128194,24687,26624,256,AreaSolida
128194,24687,26880,256,AreaSolida
128194,25325,12224,256,Nucleos alto grado
128194,25455,25856,256,Mitosis
128194,25581,12224,256,Nucleos alto grado
128194,25581,12480,256,Nucleos alto grado
128194,25837,11968,256,Nucleos alto grado
128194,25837,12224,256,Nucleos alto grado
128194,25837,12480,256,Nucleos alto grado
128194,25837,17088,256,Mitosis
128194,25837,17344,256,Mitosis
128194,26093,17088,256,Mitosis
128194,26093,17344,256,Mitosis
128194,26861,15552,256,Mitosis
128194,26861,15808,256,Mitosis
128194,26991,27904,256,Permeaciones vasculares
128194,26991,28160,256,Permeaciones vasculares
128194,26991,28416,256,Permeaciones vasculares
128194,27117,16320,256,Nucleos alto grado
128194,27117,16576,256,Mitosis
128194,27247,27904,256,Permeaciones vasculares
128194,27247,28160,256,Permeaciones vasculares
128194,27247,28416,256,Permeaciones vasculares
128194,27373,16320,256,Nucleos alto grado
128194,28141,22464,256,Necrosis
128194,28141,22720,256,Necrosis
128194,28397,22464,256,Necrosis
128194,28397,22720,256,Necrosis
128194,28653,22464,256,Necrosis
128194,28653,22720,256,Necrosis
128194,28653,22976,256,Necrosis
128194,28909,22464,256,Necrosis
128194,28909,22720,256,Necrosis
128194,28909,22976,256,Necrosis
128194,28909,23232,256,Necrosis
128194,28961,6720,256,Tumor
128194,28961,6976,256,Tumor
128194,28961,7232,256,Tumor
128194,29165,22464,256,Necrosis
128194,29165,22720,256,Necrosis
128194,29165,22976,256,Necrosis
128194,29165,23232,256,Necrosis
128194,29217,5696,256,Mitosis|Tumor
128194,29217,5952,256,Tumor
128194,29217,6720,256,Tumor
128194,29217,6976,256,Tumor
128194,29217,7232,256,Tumor
128194,29421,22720,256,Necrosis
128194,29421,22976,256,Necrosis
128194,29421,23232,256,Necrosis
128194,29473,5696,256,Tumor
128194,29473,5952,256,Tumor
128194,29473,6720,256,Tumor
128194,29473,6976,256,Tumor
128194,29473,7232,256,Tumor
128194,30241,5440,256,Mitosis
128194,30497,4928,256,Tumor
128194,30497,5184,256,Tumor
128194,30497,5440,256,Mitosis|Tumor
128194,30497,5696,256,Tumor
128194,30753,5184,256,Tumor
128194,30753,5440,256,Tumor
128194,30753,5696,256,Tumor
128194,33308,5568,256,Tumor
128194,33308,5824,256,Tumor
128194,33564,5568,256,Tumor
128194,33564,5824,256,Tumor
128194,33564,6080,256,Tumor
128194,33564,6336,256,Tumor
128194,33820,5568,256,Tumor
128194,33820,5824,256,Tumor
128194,33820,6080,256,Tumor
128194,33820,6336,256,Tumor
128194,35361,19008,256,Tumor
128194,35361,19264,256,Tumor
128194,35617,19008,256,Tumor
128194,35617,19264,256,Tumor
128194,43984,14400,256,Mitosis
128194,43984,14656,256,Mitosis
128194,43984,14912,256,Mitosis
128194,44240,14400,256,Mitosis
