slide_id,x,y,patch_size,clases
103762,26666,20864,256,AreaTubular
103762,26666,21120,256,AreaTubular
103762,26922,20864,256,AreaTubular
103762,26922,21120,256,AreaTubular
103762,26922,21376,256,AreaTubular
103762,26922,21632,256,AreaTubular
103762,26922,21888,256,AreaTubular
103762,27178,20864,256,AreaTubular
103762,27178,21376,256,AreaTubular
103762,27178,21632,256,AreaTubular
103762,27178,21888,256,AreaTubular
103762,30756,8832,256,Tumor
103762,30756,9088,256,Tumor
103762,31012,8576,256,Tumor
103762,31012,8832,256,Tumor
103762,31012,9088,256,Tumor
103762,31012,9344,256,AreaTubular
103762,31268,8576,256,Tumor
103762,31268,8832,256,Tumor
103762,31268,9344,256,AreaTubular
103762,31524,9088,256,Tumor
103762,32161,4032,256,Tumor
103762,32161,4288,256,Tumor
103762,32417,4032,256,Tumor
103762,32417,4288,256,Tumor
103762,32673,4800,256,Tumor
103762,32929,4800,256,Tumor
103762,33060,11648,256,Mitosis|Tumor
103762,33060,11904,256,Tumor
103762,33185,4800,256,Tumor
103762,33316,11648,256,Mitosis|Tumor
103762,33316,11904,256,Tumor
103762,33441,2752,256,AreaSolida
103762,33697,2496,256,AreaSolida
103762,33697,2752,256,AreaSolida
103762,33953,2496,256,AreaSolida
103762,33953,2752,256,AreaSolida
103762,35868,2176,256,Tumor
103762,35868,2432,256,Tumor
103762,35868,2688,256,Tumor
103762,36124,2176,256,Tumor
103762,36124,2432,256,Tumor
103762,36124,2688,256,Tumor
103762,36380,2176,256,Tumor
103762,36380,2432,256,Tumor
103762,36380,2688,256,Tumor
103762,36636,1920,256,AreaSolida
103762,36636,2176,256,AreaSolida|Tumor
103762,36636,2432,256,AreaSolida|Tumor
103762,36636,2688,256,AreaSolida|Tumor
103762,36892,1920,256,AreaSolida
103762,36892,2176,256,AreaSolida
103762,36892,2432,256,AreaSolida
103762,36892,2688,256,AreaSolida
103762,37404,1408,256,AreaSolida
103762,37404,1664,256,AreaSolida
103762,37404,1920,256,AreaSolida
103762,37660,1152,256,AreaSolida
103762,37660,1408,256,AreaSolida
103762,37660,1664,256,AreaSolida
103762,37660,1920,256,AreaSolida
103762,37916,1152,256,AreaSolida
103762,37916,1408,256,AreaSolida
103762,37916,1664,256,AreaSolida
103762,37916,1920,256,AreaSolida
103762,38172,2176,256,AreaSolida
103762,38172,2432,256,AreaSolida
103762,38172,2944,256,AreaSolida
103762,38428,2176,256,AreaSolida
103762,38428,2432,256,AreaSolida
103762,38428,2944,256,AreaSolida
103762,38684,2176,256,AreaSolida
103762,38684,2432,256,AreaSolida
103762,38940,2432,256,AreaSolida
103762,38940,2688,256,AreaSolida
103762,38940,2944,256,AreaSolida
103762,38940,3200,256,AreaSolida
103762,39196,2432,256,AreaSolida
103762,39196,2688,256,AreaSolida
103762,39196,2944,256,AreaSolida
103762,39196,3200,256,AreaSolida
103762,40476,4992,256,AreaTubular
103762,41500,7552,256,AreaSolida
103762,41500,7808,256,AreaSolida
103762,41756,7552,256,AreaSolida
103762,41756,7808,256,AreaSolida
103762,42012,7552,256,AreaSolida
103762,42012,7808,256,AreaSolida
103762,42268,6528,256,NucleosBajoGrado
103762,42524,7808,256,NucleosBajoGrado
103762,42780,8064,256,NucleosBajoGrado
