slide_id,x,y,patch_size,clases
110962,17972,22848,256,AreaSolida
110962,17972,23104,256,AreaSolida
110962,18228,22848,256,AreaSolida
110962,18228,23104,256,AreaSolida
110962,18484,21312,256,AreaSolida
110962,18484,21568,256,AreaSolida
110962,18484,21824,256,AreaSolida
110962,18484,22336,256,AreaSolida
110962,18484,22592,256,AreaSolida
110962,18484,22848,256,AreaSolida
110962,18484,23104,256,AreaSolida
110962,18740,21312,256,AreaSolida
110962,18740,21568,256,AreaSolida
110962,18740,21824,256,AreaSolida
110962,18740,22336,256,AreaSolida
110962,18740,22592,256,AreaSolida
110962,18740,22848,256,AreaSolida
110962,18740,23104,256,AreaSolida
110962,18996,21312,256,AreaSolida
110962,18996,21568,256,AreaSolida
110962,18996,21824,256,AreaSolida
110962,18996,22336,256,AreaSolida
110962,18996,22592,256,AreaSolida
110962,18996,22848,256,AreaSolida
110962,18996,23104,256,AreaSolida
110962,20276,22336,256,AreaSolida
110962,20276,22592,256,AreaSolida
110962,20276,22848,256,AreaSolida
110962,20276,23104,256,AreaSolida
110962,20532,22336,256,AreaSolida
110962,20532,22592,256,AreaSolida
110962,20532,22848,256,AreaSolida
110962,20532,23104,256,AreaSolida
110962,20787,17728,256,AreaSolida
110962,20787,17984,256,AreaSolida
110962,20787,18240,256,AreaSolida
110962,20787,19264,256,Mucinoso
110962,20787,19520,256,Mucinoso
110962,20787,19776,256,Mucinoso
110962,20787,20032,256,Mucinoso
110962,20788,22336,256,AreaSolida
110962,20788,22592,256,AreaSolida
110962,20788,22848,256,AreaSolida
110962,20788,23104,256,AreaSolida
110962,21043,17728,256,AreaSolida
110962,21043,17984,256,AreaSolida
110962,21043,18240,256,AreaSolida
110962,21043,19264,256,Mucinoso
110962,21043,19520,256,Mucinoso
110962,21043,19776,256,Mucinoso
110962,21043,20032,256,Mucinoso
110962,21044,22336,256,AreaSolida
110962,21044,22592,256,AreaSolida
110962,21044,22848,256,AreaSolida
110962,21044,23104,256,AreaSolida
110962,21299,17728,256,AreaSolida
110962,21299,17984,256,AreaSolida
110962,21299,18240,256,AreaSolida|Mucinoso
110962,21299,18496,256,Mucinoso
110962,21299,18752,256,Mucinoso
110962,21299,19008,256,Mucinoso
110962,21299,19264,256,Mucinoso
110962,21299,19520,256,Mucinoso
110962,21299,19776,256,Mucinoso
110962,21299,20032,256,Mucinoso
110962,21555,18240,256,Mucinoso
110962,21555,18496,256,Mucinoso
110962,21555,18752,256,Mucinoso
110962,21555,19008,256,Mucinoso
110962,21555,19264,256,Mucinoso
110962,21555,19520,256,Mucinoso
110962,21555,19776,256,Mucinoso
110962,21555,20032,256,Mucinoso
110962,21811,18240,256,Mucinoso
110962,21811,18496,256,Mucinoso
110962,21811,18752,256,Mucinoso
110962,21811,19008,256,Mucinoso
110962,21811,19264,256,Mucinoso
110962,21811,19520,256,Mucinoso
110962,21811,19776,256,Mucinoso
110962,21811,20032,256,Mucinoso
110962,21811,20288,256,Mucinoso
110962,21811,20544,256,Mucinoso
110962,21811,20800,256,Mucinoso
110962,22067,18240,256,Mucinoso
110962,22067,18496,256,Mucinoso
110962,22067,18752,256,Mucinoso
110962,22067,19008,256,Mucinoso
110962,22067,19264,256,Mucinoso
110962,22067,19520,256,Mucinoso
110962,22067,19776,256,Mucinoso
110962,22067,20032,256,Mucinoso
110962,22067,20288,256,Mucinoso
110962,22067,20544,256,Mucinoso
110962,22067,20800,256,Mucinoso
110962,22323,18240,256,Mucinoso
110962,22323,18496,256,Mucinoso
110962,22323,18752,256,Mucinoso
110962,22323,19008,256,Mucinoso
110962,22323,19264,256,Mucinoso
110962,22323,19776,256,Mucinoso
110962,22323,20032,256,Mucinoso
110962,22323,20288,256,Mucinoso
110962,22323,20544,256,Mucinoso
110962,22323,20800,256,Mucinoso
110962,22579,18240,256,Mucinoso
110962,22579,18496,256,Mucinoso
110962,22579,18752,256,Mucinoso
110962,22579,19008,256,Mucinoso
110962,22579,19264,256,Mucinoso
110962,22579,19776,256,Mucinoso
110962,22579,20032,256,Mucinoso
110962,22579,20288,256,Mucinoso
110962,22579,20544,256,Mucinoso
110962,22579,20800,256,Mucinoso
110962,22835,18240,256,Mucinoso
110962,22835,18496,256,Mucinoso
110962,22835,18752,256,Mucinoso
110962,22835,19008,256,Mucinoso
110962,22835,19264,256,Mucinoso
110962,22835,19776,256,Mucinoso
110962,22835,20032,256,Mucinoso
110962,22835,20288,256,Mucinoso
110962,22835,20544,256,Mucinoso
110962,22835,20800,256,Mucinoso
110962,23091,18240,256,Mucinoso
110962,23091,18496,256,Mucinoso
110962,23091,18752,256,Mucinoso
110962,23091,19008,256,Mucinoso
110962,23091,19264,256,Mucinoso
110962,23091,19776,256,Mucinoso
110962,23091,20032,256,Mucinoso
110962,23091,20288,256,Mucinoso
110962,23091,20544,256,Mucinoso
110962,23091,20800,256,Mucinoso
110962,27114,23744,256,AreaTubular
110962,27114,24000,256,AreaTubular
110962,27370,23744,256,AreaTubular
110962,27370,24000,256,AreaTubular
110962,27376,15104,256,Nucleos alto grado
110962,27632,15104,256,Nucleos alto grado
110962,28144,13568,256,Nucleos alto grado
110962,28144,13824,256,Nucleos alto grado
110962,28144,14080,256,Nucleos alto grado
110962,28400,13824,256,Nucleos alto grado
110962,28656,16640,256,AreaTubular
110962,28656,16896,256,AreaTubular
110962,28912,14080,256,Nucleos alto grado
110962,28912,14336,256,Nucleos alto grado
110962,28912,16640,256,AreaTubular
110962,28912,16896,256,AreaTubular
110962,28912,17152,256,AreaTubular
110962,29162,25536,256,Mucinoso
110962,29162,25792,256,Mucinoso
110962,29168,16640,256,AreaTubular
110962,29168,16896,256,AreaTubular|Mitosis
110962,29168,17152,256,AreaTubular|Mitosis
110962,29418,25536,256,Mucinoso
110962,29680,15872,256,AreaSolida
110962,29680,16128,256,AreaSolida
110962,29680,16384,256,AreaSolida
110962,29936,15872,256,AreaSolida
110962,29936,16128,256,AreaSolida
110962,29936,16384,256,AreaSolida
110962,30192,15872,256,AreaSolida
110962,30192,16128,256,AreaSolida
110962,30192,16384,256,AreaSolida
110962,30448,15872,256,AreaSolida
110962,30448,16128,256,AreaSolida
110962,30448,16384,256,AreaSolida
110962,30960,16384,256,Nucleos alto grado
110962,30960,16640,256,Nucleos alto grado
110962,30960,17152,256,Nucleos alto grado
110962,30960,17408,256,Nucleos alto grado
110962,31472,16384,256,Nucleos alto grado
110962,35435,8768,256,AreaSolida
110962,35691,8768,256,AreaSolida
110962,35691,9024,256,AreaSolida
110962,35691,9280,256,AreaSolida
110962,35947,8256,256,AreaSolida
110962,35947,8512,256,AreaSolida
110962,35947,8768,256,AreaSolida
110962,35947,9024,256,AreaSolida
110962,35947,9280,256,AreaSolida
110962,36203,8256,256,AreaSolida
110962,36203,8512,256,AreaSolida
110962,36203,8768,256,AreaSolida
110962,36203,9024,256,AreaSolida
110962,36203,9280,256,AreaSolida
110962,36971,8256,256,AreaSolida
110962,36971,8512,256,AreaSolida
110962,36971,8768,256,AreaSolida
110962,36971,9024,256,AreaSolida
110962,37227,8256,256,AreaSolida
110962,37227,8512,256,AreaSolida
110962,37227,8768,256,AreaSolida
110962,37227,9024,256,AreaSolida
110962,37483,8256,256,AreaSolida
110962,37483,8512,256,AreaSolida
110962,37483,8768,256,AreaSolida
110962,37483,9024,256,AreaSolida
