slide_id,x,y,patch_size,clases
164001,17215,9664,256,Negative
164001,17215,9920,256,Negative
164001,19711,15040,256,Tejido Adiposo
164001,20479,15040,256,Tejido Adiposo
164001,22078,12736,256,Negative|Tejido Adiposo
164001,22078,12992,256,Tejido Adiposo
164001,22334,12480,256,Negative|Tejido Adiposo
164001,22334,12736,256,Negative|Tejido Adiposo
164001,22334,12992,256,Tejido Adiposo
164001,22334,13248,256,Tejido Adiposo
164001,22334,13504,256,Tejido Adiposo
164001,22334,13760,256,Tejido Adiposo
164001,22334,14016,256,Tejido Adiposo
164001,22590,12224,256,Tejido Adiposo
164001,22590,12480,256,Tejido Adiposo
164001,22590,12736,256,Tejido Adiposo
164001,22590,12992,256,Tejido Adiposo
164001,22590,13504,256,Tejido Adiposo
164001,22590,13760,256,Tejido Adiposo
164001,22590,14016,256,Tejido Adiposo
164001,22590,14272,256,Tejido Adiposo
164001,22783,15040,256,Tejido Adiposo
164001,22846,12480,256,Tejido Adiposo
164001,23039,14784,256,Tejido Adiposo
164001,23039,15040,256,Tejido Adiposo
164001,23551,14784,256,Tumor
164001,23551,15040,256,Tumor
164001,23807,14784,256,Tumor
164001,23807,15040,256,Tumor
164001,23807,15296,256,Tumor
164001,24063,14016,256,Mitosis
164001,24063,14784,256,Tumor
164001,24063,15040,256,Tumor
164001,24063,15296,256,Mitosis|Tumor
164001,24319,14784,256,Tumor
164001,24319,15040,256,Tumor
164001,24319,15296,256,Mitosis
164001,24575,14784,256,Tumor
164001,24575,15040,256,Tumor
164001,27134,19904,256,Tejido Adiposo
164001,27135,2752,256,Immune cells
164001,27135,3008,256,Immune cells
164001,27390,19904,256,Tejido Adiposo
164001,27391,2496,256,Immune cells
164001,27391,2752,256,Immune cells
164001,27391,3008,256,Immune cells
164001,27710,20736,256,Negative|Tejido Adiposo
164001,27710,20992,256,Negative|Tejido Adiposo
164001,27966,20736,256,Negative|Tejido Adiposo
164001,27966,20992,256,Negative|Tejido Adiposo
164001,27966,21248,256,Negative
164001,28222,20736,256,Negative|Tejido Adiposo
164001,28222,20992,256,Negative|Tejido Adiposo
164001,28222,21248,256,Negative
164001,28478,20736,256,Negative
164001,28478,20992,256,Negative
164001,28478,21248,256,Negative
164001,28734,20224,256,Negative
164001,28734,20480,256,Negative
164001,28734,20736,256,Negative
164001,28734,20992,256,Negative
164001,28734,21248,256,Negative
164001,28734,21504,256,Negative
164001,28990,20224,256,Negative
164001,28990,20480,256,Negative
164001,28990,20736,256,Negative
164001,28990,20992,256,Negative
164001,28990,21248,256,Negative
164001,28990,21504,256,Negative
164001,29246,20224,256,Negative
164001,29246,20480,256,Negative
164001,29246,20736,256,Negative
164001,29246,20992,256,Negative
164001,29246,21248,256,Negative
164001,29502,20224,256,Negative
164001,29502,20480,256,Negative
164001,29502,20736,256,Negative
164001,29502,20992,256,Negative
164001,29758,19456,256,DCIS
164001,29758,19712,256,DCIS
164001,29758,19968,256,DCIS
164001,29758,20224,256,Negative
164001,29758,20480,256,Negative
164001,30014,18688,256,DCIS
164001,30014,18944,256,DCIS
164001,30014,19200,256,DCIS
164001,30014,19456,256,DCIS
164001,30014,19712,256,DCIS
164001,30014,19968,256,DCIS
164001,30014,20224,256,Negative
164001,30270,18688,256,DCIS
164001,30270,18944,256,DCIS
164001,30270,19200,256,DCIS
164001,30270,19456,256,DCIS
164001,30270,19712,256,DCIS
164001,30270,19968,256,DCIS
164001,30526,18688,256,DCIS
164001,30526,18944,256,DCIS
164001,30526,19200,256,DCIS
164001,30526,19456,256,DCIS
164001,30782,16640,256,Nucleos mod grado
164001,30782,17408,256,Tumor
164001,30782,17664,256,Tumor
164001,31038,16128,256,Nucleos mod grado
164001,31038,16384,256,Nucleos mod grado
164001,31038,16896,256,Nucleos mod grado
164001,31038,17408,256,Tumor
164001,31038,17664,256,Tumor
164001,31294,16896,256,Nucleos mod grado
164001,31294,18432,256,DCIS
164001,31294,18688,256,DCIS
164001,31550,18432,256,DCIS
164001,31550,18688,256,DCIS
164001,32830,13568,256,Negative
164001,33086,13312,256,Negative
164001,33086,13568,256,Negative
164001,33342,13312,256,Negative
164001,33342,13568,256,Negative
164001,34622,13312,256,Mitosis
164001,39486,11008,256,Stroma
164001,39486,11264,256,Stroma
164001,39742,11008,256,Stroma
164001,39742,11264,256,Stroma
164001,39742,12288,256,Stroma
164001,39742,12544,256,Stroma
164001,39998,12032,256,Stroma
164001,39998,12288,256,Stroma
164001,39998,12544,256,Stroma
164001,40766,11776,256,Tumor
164001,40766,12032,256,Stroma|Tumor
164001,40766,12288,256,Stroma
164001,41022,12032,256,Stroma
164001,41022,12288,256,Stroma
