slide_id,x,y,patch_size,clases
144317,12155,18176,256,Permeaciones vasculares
144317,12155,18432,256,Permeaciones vasculares
144317,12155,18688,256,Permeaciones vasculares
144317,12411,18176,256,Permeaciones vasculares
144317,12411,18432,256,Permeaciones vasculares
144317,12411,18688,256,Permeaciones vasculares
144317,12667,22528,256,Tumor
144317,12923,18432,256,Tumor
144317,12923,22528,256,Tumor
144317,13179,18432,256,Tumor
144317,13179,18944,256,Tumor
144317,13179,19200,256,Tumor
144317,13179,23296,256,Tumor
144317,13179,23552,256,Tumor
144317,13435,18944,256,Tumor
144317,13435,19200,256,Tumor
144317,13435,22272,256,Stroma|Tumor
144317,13435,22528,256,Stroma
144317,13435,22784,256,Stroma
144317,13435,23040,256,Stroma
144317,13435,23296,256,Tumor
144317,13435,23552,256,Tumor
144317,13691,22272,256,Stroma|Tumor
144317,13691,22528,256,Stroma
144317,13691,22784,256,Stroma
144317,13691,23040,256,Stroma
144317,13691,23296,256,Tumor
144317,13947,22272,256,Stroma
144317,13947,22528,256,Stroma
144317,13947,22784,256,Stroma
144317,13947,23040,256,Stroma
144317,19193,16384,256,Permeaciones vasculares
144317,24374,12544,256,AreaSolida
144317,24374,12800,256,AreaSolida
144317,24630,12544,256,AreaSolida
144317,24630,12800,256,AreaSolida
144317,24886,12544,256,AreaSolida
144317,24886,12800,256,AreaSolida
144317,25142,16640,256,Nucleos alto grado
144317,25398,16384,256,Nucleos alto grado
144317,25654,16384,256,Nucleos alto grado
144317,26166,15616,256,Nucleos alto grado
144317,26166,16128,256,Nucleos alto grado|Tumor
144317,26166,16384,256,Tumor
144317,26166,16640,256,Nucleos alto grado
144317,26422,16128,256,Tumor
144317,26422,16384,256,Tumor
144317,27446,23296,256,Mitosis
144317,27446,23808,256,Mitosis
144317,27702,23296,256,Mitosis
144317,31667,20672,256,Mitosis
144317,31667,20928,256,Nucleos alto grado
144317,31667,21184,256,Nucleos alto grado
144317,31923,21184,256,Nucleos alto grado
144317,31923,21440,256,Nucleos alto grado
144317,32179,21184,256,Nucleos alto grado
144317,32179,21440,256,Nucleos alto grado
144317,32691,21952,256,Tumor
144317,32691,22208,256,Tumor
144317,32691,24000,256,AreaSolida
144317,32691,24256,256,AreaSolida
144317,32947,21952,256,Tumor
144317,32947,22208,256,Tumor
144317,33203,24000,256,AreaSolida
144317,33459,24000,256,AreaSolida
144317,35059,18624,256,Tejido Adiposo
144317,35059,18880,256,Tejido Adiposo
144317,35059,19136,256,Tejido Adiposo
144317,35315,18624,256,Tejido Adiposo
144317,35315,18880,256,Tejido Adiposo
144317,35315,19136,256,Tejido Adiposo
144317,35571,18368,256,AreaSolida
144317,35571,18624,256,AreaSolida
144317,35571,20672,256,AreaSolida
144317,35827,20672,256,AreaSolida
144317,36083,20416,256,Tumor
144317,36083,20672,256,AreaSolida
144317,36083,21184,256,Nucleos alto grado
144317,36339,20928,256,AreaSolida
144317,36595,20672,256,AreaSolida
144317,36595,20928,256,AreaSolida
144317,36595,21440,256,Nucleos alto grado
144317,36851,20928,256,AreaSolida
144317,37107,20672,256,AreaSolida
144317,37107,20928,256,AreaSolida
144317,37363,20672,256,AreaSolida
144317,37363,20928,256,AreaSolida
