slide_id,x,y,patch_size,clases
110616,12276,18048,256,Mucinoso
110616,12532,17792,256,Mucinoso
110616,12532,18048,256,Mucinoso
110616,12532,18304,256,Mucinoso
110616,12532,18560,256,Mucinoso
110616,12532,19072,256,Mucinoso
110616,12788,17792,256,Mucinoso
110616,12788,18048,256,Mucinoso
110616,12788,18304,256,Mucinoso
110616,12788,18560,256,Mucinoso
110616,12788,18816,256,Mucinoso
110616,12788,19072,256,Mucinoso
110616,13044,15488,256,CDIS_papilar
110616,13044,15744,256,CDIS_papilar
110616,13044,17792,256,Mucinoso
110616,13044,18048,256,Mucinoso
110616,13044,18304,256,Mucinoso
110616,13044,18560,256,Mucinoso
110616,13044,18816,256,Mucinoso
110616,13044,19072,256,Mucinoso
110616,13300,7552,256,NucleosBajoGrado
110616,13300,13696,256,Mucinoso
110616,13300,13952,256,Mucinoso
110616,13300,14208,256,Mucinoso
110616,13300,15488,256,CDIS_papilar
110616,13300,15744,256,CDIS_papilar
110616,13300,16000,256,Mucinoso
110616,13300,16256,256,Mucinoso
110616,13300,17792,256,Mucinoso
110616,13300,18048,256,Mucinoso
110616,13300,18304,256,Mucinoso
110616,13300,18560,256,Mucinoso
110616,13300,18816,256,Mucinoso
110616,13300,19072,256,Mucinoso
110616,13556,7552,256,NucleosBajoGrado
110616,13556,13696,256,Mucinoso
110616,13556,13952,256,Mucinoso
110616,13556,14208,256,Mucinoso
110616,13556,15488,256,CDIS_papilar
110616,13556,15744,256,CDIS_papilar
110616,13556,16000,256,Mucinoso
110616,13556,16256,256,Mucinoso
110616,13556,17536,256,Mucinoso
110616,13556,17792,256,Mucinoso
110616,13556,18048,256,Mucinoso
110616,13556,18304,256,Mucinoso
110616,13556,18560,256,Mucinoso
110616,13556,18816,256,Mucinoso
110616,13556,19072,256,Mucinoso
110616,13812,13696,256,Mucinoso
110616,13812,13952,256,Mucinoso
110616,13812,14208,256,Mucinoso
110616,13812,16000,256,Mucinoso
110616,13812,16256,256,Mucinoso
110616,13812,17536,256,Mucinoso
110616,13812,17792,256,Mucinoso
110616,13812,18048,256,Mucinoso
110616,13812,18304,256,Mucinoso
110616,13812,18560,256,Mucinoso
110616,13812,18816,256,Mucinoso
110616,13812,19072,256,Mucinoso
110616,14068,17536,256,Mucinoso
110616,14068,17792,256,Mucinoso
110616,14068,18048,256,Mucinoso
110616,14068,18304,256,Mucinoso
110616,14068,18560,256,Mucinoso
110616,14068,18816,256,Mucinoso
110616,14068,19072,256,Mucinoso
110616,14324,17536,256,Mucinoso
110616,14324,17792,256,Mucinoso
110616,14324,18048,256,Mucinoso
110616,14324,18304,256,Mucinoso
110616,14324,18560,256,Mucinoso
110616,14324,18816,256,Mucinoso
110616,14324,19072,256,Mucinoso
110616,14580,11904,256,CDIS_papilar
110616,14580,12160,256,CDIS_papilar
110616,14580,12416,256,CDIS_papilar
110616,14580,12672,256,CDIS_papilar
110616,14580,12928,256,CDIS_papilar
110616,14580,17536,256,Mucinoso
110616,14580,17792,256,Mucinoso
110616,14580,18048,256,Mucinoso
110616,14580,18560,256,Mucinoso
110616,14580,19072,256,Mucinoso
110616,14836,11904,256,CDIS_papilar
110616,14836,12160,256,CDIS_papilar
110616,14836,12416,256,CDIS_papilar
110616,14836,12672,256,CDIS_papilar
110616,14836,12928,256,CDIS_papilar
110616,14836,17536,256,Mucinoso
110616,14836,17792,256,Mucinoso
110616,14836,18816,256,Mucinoso
110616,14836,19072,256,Mucinoso
110616,15092,11904,256,CDIS_papilar
110616,15092,12160,256,CDIS_papilar
110616,15092,12416,256,CDIS_papilar
110616,15092,12672,256,CDIS_papilar
110616,15092,12928,256,CDIS_papilar
110616,15092,17536,256,Mucinoso
110616,15092,18304,256,Mucinoso
110616,15092,18560,256,Mucinoso
110616,15092,18816,256,Mucinoso
110616,15092,19072,256,Mucinoso
110616,15348,12416,256,CDIS_papilar
110616,15348,12672,256,CDIS_papilar
110616,15348,13952,256,CDIS_papilar
110616,15348,18304,256,Mucinoso
110616,15348,18560,256,Mucinoso
110616,15348,18816,256,Mucinoso
110616,15348,19072,256,Mucinoso
110616,15604,13696,256,CDIS_papilar
110616,15604,13952,256,CDIS_papilar
110616,15604,14208,256,CDIS_papilar
110616,15604,18304,256,Mucinoso
110616,15604,18560,256,Mucinoso
110616,15860,13696,256,CDIS_papilar
110616,15860,13952,256,CDIS_papilar
110616,15860,14208,256,CDIS_papilar
110616,16116,13696,256,CDIS_papilar
110616,16116,13952,256,CDIS_papilar
110616,16116,14208,256,CDIS_papilar
110616,17391,17088,256,Mucinoso
110616,17391,17344,256,Mucinoso
110616,17391,17600,256,Mucinoso
110616,17391,17856,256,Mucinoso
110616,17391,18112,256,Mucinoso
110616,17391,18368,256,Mucinoso
110616,17647,17088,256,Mucinoso
110616,17647,17344,256,Mucinoso
110616,17647,17600,256,Mucinoso
110616,17647,17856,256,Mucinoso
110616,17647,18112,256,Mucinoso
110616,17647,18368,256,Mucinoso
110616,17647,19648,256,AreaTubular
110616,17903,17088,256,Mucinoso
110616,17903,17344,256,Mucinoso
110616,17903,17600,256,Mucinoso
110616,17903,17856,256,Mucinoso
110616,17903,18112,256,Mucinoso
110616,17903,18368,256,Mucinoso
110616,17903,19392,256,AreaTubular
110616,17903,19648,256,AreaTubular
110616,18159,17088,256,Mucinoso
110616,18159,17344,256,Mucinoso
110616,18159,17600,256,Mucinoso
110616,18159,17856,256,Mucinoso
110616,18159,18112,256,Mucinoso
110616,18159,18368,256,Mucinoso
110616,18159,19392,256,AreaTubular
110616,18159,19648,256,AreaTubular
110616,18415,17088,256,Mucinoso
110616,18415,17344,256,Mucinoso
110616,18415,17600,256,Mucinoso
110616,18415,17856,256,Mucinoso
110616,18415,18112,256,Mitosis|Mucinoso
110616,18415,18368,256,Mitosis|Mucinoso
110616,18927,16320,256,Tumor
110616,18927,16576,256,Tumor
110616,19183,16320,256,Tumor
110616,19183,16576,256,Tumor
110616,19439,16576,256,Tumor
110616,20523,14912,256,Mucinoso
110616,20523,15168,256,Mucinoso
110616,20523,15936,256,Mucinoso
110616,20523,16192,256,Mucinoso
110616,20523,16448,256,Mucinoso
110616,20523,16704,256,Mucinoso
110616,20523,16960,256,Mucinoso
110616,20523,17216,256,Mucinoso
110616,20523,17472,256,Mucinoso
110616,20779,14912,256,Mucinoso
110616,20779,15168,256,Mucinoso
110616,20779,15936,256,Mucinoso
110616,20779,16192,256,Mucinoso
110616,20779,16448,256,Mucinoso
110616,20779,16704,256,Mucinoso
110616,20779,16960,256,Mucinoso
110616,20779,17216,256,Mucinoso
110616,20779,17472,256,Mucinoso
110616,21035,15936,256,Mucinoso
110616,21035,16192,256,Mucinoso
110616,21035,16448,256,Mucinoso
110616,21035,16704,256,Mucinoso
110616,21035,16960,256,Mucinoso
110616,21035,17216,256,Mucinoso
110616,21035,17472,256,Mucinoso
110616,21291,15936,256,Mucinoso
110616,21291,16192,256,Mucinoso
110616,21291,16448,256,Mucinoso
110616,21291,16704,256,Mucinoso
110616,21291,16960,256,Mucinoso
110616,21291,17216,256,Mucinoso
110616,21291,17472,256,Mucinoso
110616,21291,17728,256,Mucinoso
110616,21291,17984,256,Mucinoso
110616,21291,18240,256,Mucinoso
110616,21291,18496,256,Mucinoso
110616,21547,15936,256,Mucinoso
110616,21547,16192,256,Mucinoso
110616,21547,16448,256,Mucinoso
110616,21547,16704,256,Mucinoso
110616,21547,16960,256,Mucinoso
110616,21547,17216,256,Mucinoso
110616,21547,17472,256,Mucinoso
110616,21547,17728,256,Mucinoso
110616,21547,17984,256,Mucinoso
110616,21547,18240,256,Mucinoso
110616,21547,18496,256,Mucinoso
110616,21803,15936,256,Mucinoso
110616,21803,16192,256,Mucinoso
110616,21803,16448,256,Mucinoso
110616,21803,16704,256,Mucinoso
110616,21803,16960,256,Mucinoso
110616,21803,17216,256,Mucinoso
110616,21803,17472,256,Mucinoso
110616,21803,17728,256,Mucinoso
110616,21803,17984,256,Mucinoso
110616,21803,18240,256,Mucinoso
110616,21803,18496,256,Mucinoso
110616,22059,15680,256,Mucinoso
110616,22059,15936,256,Mucinoso
110616,22059,16192,256,Mucinoso
110616,22059,16448,256,Mucinoso
110616,22059,16704,256,Mucinoso
110616,22059,16960,256,Mucinoso
110616,22059,17216,256,Mucinoso
110616,22059,17472,256,Mucinoso
