slide_id,x,y,patch_size,clases
129741,8446,71104,256,Nucleos alto grado
129741,8446,71360,256,Nucleos alto grado
129741,8958,70848,256,Nucleos alto grado
129741,8958,71104,256,Nucleos alto grado
129741,8958,71872,256,Nucleos alto grado
129741,9214,71104,256,Nucleos alto grado
129741,9214,71360,256,Mitosis
129741,9214,71872,256,Nucleos alto grado
129741,9470,70336,256,Mitosis
129741,9470,71104,256,Nucleos alto grado
129741,9470,71360,256,Mitosis|Nucleos alto grado
129741,9726,70336,256,Mitosis
129741,9726,70592,256,Mitosis
129741,9726,71104,256,Nucleos alto grado
129741,9726,71360,256,Mitosis
129741,9726,71872,256,Nucleos alto grado
129741,9726,72128,256,Nucleos alto grado
129741,10238,71616,256,Nucleos alto grado
129741,10238,71872,256,Mitosis
129741,10238,72128,256,Mitosis
129741,11645,55104,256,Mitosis
129741,11645,55360,256,Mitosis
129741,11645,55872,256,Mitosis
129741,11645,57664,256,Mitosis
129741,11901,53824,256,Immune cells
129741,11901,54080,256,Immune cells
129741,11901,54336,256,Immune cells
129741,11901,55872,256,Mitosis
129741,11901,57664,256,Mitosis
129741,12157,53824,256,Immune cells
129741,12157,54080,256,Immune cells
129741,12157,54336,256,Immune cells
129741,12157,58176,256,Mitosis
129741,12157,59200,256,Mitosis
129741,12413,53312,256,Immune cells
129741,12413,53568,256,Immune cells
129741,12413,53824,256,Immune cells
129741,12413,54080,256,Immune cells
129741,12413,54336,256,Immune cells
129741,12413,58176,256,Mitosis
129741,12413,58432,256,Mitosis
129741,12413,58688,256,Mitosis
129741,12413,59456,256,Tumor
129741,12413,59712,256,Tumor
129741,12413,59968,256,Tumor
129741,12669,53312,256,Immune cells
129741,12669,53568,256,Immune cells
129741,12669,53824,256,Immune cells
129741,12669,54080,256,Immune cells
129741,12669,54336,256,Immune cells
129741,12669,55616,256,Mitosis
129741,12669,55872,256,Mitosis
129741,12669,59456,256,Tumor
129741,12669,59712,256,Tumor
129741,12669,59968,256,Tumor
129741,12669,60224,256,Tumor
129741,12669,60480,256,Tumor
129741,12669,60736,256,Tumor
129741,12669,60992,256,Tumor
129741,12925,53312,256,Immune cells
129741,12925,53568,256,Immune cells
129741,12925,53824,256,Immune cells
129741,12925,54080,256,Immune cells
129741,12925,56896,256,necrosis
129741,12925,57920,256,Stroma
129741,12925,58176,256,Stroma
129741,12925,58432,256,Stroma
129741,12925,58688,256,Stroma
129741,12925,59200,256,Mitosis
129741,12925,59456,256,Tumor
129741,12925,59712,256,Tumor
129741,12925,59968,256,Tumor
129741,12925,60224,256,Tumor
129741,12925,60480,256,Tumor
129741,12925,60736,256,Tumor
129741,12925,60992,256,Tumor
129741,13181,54080,256,Immune cells
129741,13181,55616,256,Mitosis
129741,13181,56896,256,necrosis
129741,13181,57920,256,Immune cells|Stroma
129741,13181,58176,256,Stroma
129741,13181,58432,256,Immune cells|Stroma
129741,13181,58688,256,Stroma
129741,13181,59456,256,Tumor
129741,13181,59712,256,Tumor
129741,13181,59968,256,Tumor
129741,13181,60224,256,Tumor
129741,13181,60480,256,Tumor
129741,13181,60736,256,Tumor
