slide_id,x,y,patch_size,clases
132844,16754,10944,256,AreaTubular
132844,16754,11200,256,AreaTubular
132844,16754,11456,256,Tumor
132844,16754,11712,256,Tumor
132844,16754,11968,256,Tumor
132844,17010,10432,256,Tumor
132844,17010,10688,256,Tumor
132844,17010,10944,256,AreaTubular
132844,17010,11200,256,Tumor
132844,17010,11456,256,Tumor
132844,17010,11712,256,Tumor
132844,17010,11968,256,Tumor
132844,17010,12224,256,Tumor
132844,17266,7872,256,Permeaciones vasculares
132844,17266,8128,256,Permeaciones vasculares
132844,17266,9664,256,AreaSolida
132844,17266,9920,256,AreaSolida
132844,17266,10432,256,Tumor
132844,17266,10688,256,Tumor
132844,17266,10944,256,AreaTubular
132844,17266,11712,256,Tumor
132844,17522,9664,256,AreaSolida
132844,17522,9920,256,AreaSolida|AreaTubular
132844,17522,10176,256,AreaTubular
132844,17522,11712,256,Tumor
132844,17522,11968,256,Tumor
132844,17778,7616,256,(sin clase)
132844,17778,10944,256,Tumor
132844,17778,11712,256,Tumor
132844,17778,11968,256,Tumor
132844,18034,10944,256,Tumor
132844,18034,11968,256,Permeaciones vasculares
132844,18034,12224,256,Permeaciones vasculares
132844,18290,11968,256,Permeaciones vasculares
132844,18290,12224,256,Permeaciones vasculares
132844,24301,6784,256,AreaTubular
132844,24301,7040,256,AreaTubular
132844,24557,6272,256,Nucleos mod grado
132844,24557,6784,256,AreaTubular
132844,24557,7040,256,AreaTubular
132844,24557,12928,256,CDIS_solido
132844,24557,13184,256,CDIS_solido
132844,24557,13440,256,CDIS_solido
132844,24557,13696,256,CDIS_solido
132844,24813,6016,256,Nucleos mod grado
132844,24813,6272,256,Nucleos mod grado
132844,24813,6528,256,AreaTubular
132844,24813,6784,256,AreaTubular
132844,24813,7040,256,AreaTubular
132844,24813,12928,256,CDIS_solido
132844,24813,13184,256,CDIS_solido
132844,24813,13440,256,CDIS_solido
132844,24813,13696,256,CDIS_solido
132844,25069,6016,256,Nucleos mod grado
132844,25069,6528,256,AreaTubular
132844,25069,6784,256,AreaTubular
132844,25069,7040,256,AreaTubular
132844,25069,10880,256,AreaTubular
132844,25069,11136,256,AreaTubular
132844,25069,11392,256,AreaTubular
132844,25069,11648,256,AreaTubular
132844,25069,11904,256,AreaTubular
132844,25069,12160,256,Mitosis
132844,25069,12928,256,CDIS_solido
132844,25069,13184,256,CDIS_solido
132844,25069,13440,256,CDIS_solido
132844,25069,13696,256,CDIS_solido
132844,25325,6528,256,AreaTubular
132844,25325,6784,256,AreaTubular
132844,25325,10880,256,AreaTubular
132844,25325,11136,256,AreaTubular
132844,25325,11392,256,AreaTubular
132844,25325,11648,256,AreaTubular
132844,25325,11904,256,AreaTubular
132844,25581,10880,256,AreaTubular
132844,25581,11136,256,AreaTubular
132844,25581,11392,256,AreaTubular
132844,25581,11648,256,AreaTubular
132844,25581,11904,256,AreaTubular
132844,25837,10880,256,AreaTubular
132844,25837,11136,256,AreaTubular
132844,25837,11392,256,AreaTubular
132844,25837,11648,256,AreaTubular
132844,25837,11904,256,AreaTubular
132844,26093,10880,256,AreaTubular
132844,26093,11136,256,AreaTubular
132844,26093,11392,256,AreaTubular
132844,26093,11648,256,AreaTubular
132844,26093,11904,256,AreaTubular
132844,26349,10880,256,AreaTubular
132844,26349,11136,256,AreaTubular
132844,26349,11392,256,AreaTubular
132844,26349,11648,256,AreaTubular
132844,26349,11904,256,AreaTubular
